skill_url,skill_name,skill_description,prerequisite_name
http://data.europa.eu/esco/skill/ee075bc7-ac7f-4d75-a8c1-da502e0954fb,make mosaic,"Create a mosaic by laying out individually cut pieces of suitable materials, such as glass, ceramics, or shells, in artful shapes. Work with one or several mosaic techniques, such as direct mosaic, indirect mosaic and double inverse mosaic.",['operate mosaic tools']
http://data.europa.eu/esco/skill/ee1d5734-89b8-4519-81f1-733a6b4f8df8,monitor customer service,Ensure all employees are providing excellent customer service in accordance to company policy.,['characteristics of services']
http://data.europa.eu/esco/skill/ee1f2b0b-ce52-4765-909e-2dfe76884403,operate mechanical street sweeping equipment,"Use and adjust accordingly mechanical equipment such as vacuums, guards, sprayer or water hoses used to eliminate street debris.",['safe street sweeping procedures in traffic']
http://data.europa.eu/esco/skill/ee21af25-7dff-47eb-9863-b5b944105a06,update language skills,Research or practice language skills to stay current with language changes in order to best translate or interpret.,['modern languages']
http://data.europa.eu/esco/skill/ee239d14-bfc8-4939-91ff-824b5814ff67,integrate engineering principles in architectural design,"Integrate engineering principles in architectural design under the guidance of engineers from different fields. Integrate electrical, civil, etc. engineering in architectural drafting.",['engineering principles']
http://data.europa.eu/esco/skill/ee2cf42a-0664-4b53-aaf9-f4fbe55bd37a,forecast meteorological conditions,Conduct surveys of meteorological conditions; prepare weather forecast for airport.,"['surveying', 'meteorology']"
http://data.europa.eu/esco/skill/ee3b1553-2dc5-434b-8dcf-4ae3a40b3a48,verify formal ICT specifications,"Check capabilities, correctness and efficiency of intended algorithm or system to match certain formal specifications.","['ICT hardware specifications', 'ICT software specifications']"
http://data.europa.eu/esco/skill/ee4a78d4-af84-42df-8ca0-039c0999e87c,consider social impact of actions on service users,"Act according to the political, social and cultural contexts of social service users, considering the impact of certain actions on their social well being.",['impact of social contexts on health']
http://data.europa.eu/esco/skill/ee4d3b02-acf4-4eb3-8972-57674c48dddb,apply polishing lubricants,"Apply the appropriate lubricant matching the kind of metal of the processed metal workpiece during polishing processes, such as was or kerosene.",['metal polishing machine parts']
http://data.europa.eu/esco/skill/ee5e17b9-be48-48c8-a72f-a489988eaf74,identify the factors causing changes in food during storage,"Recognize the most relevant factors (chemical, physical, environmental etc) that can alter the food during its storage.",['food storage']
http://data.europa.eu/esco/skill/ee8fee1a-75c1-43fb-b08d-779929f99249,apply control process statistical methods,Apply statistical methods from Design of Experiments (DOE) and Statistical Process Control (SPC) in order to control manufacturing processes.,"['statistical process control', 'statistics']"
http://data.europa.eu/esco/skill/ee949ff3-5a90-4146-964b-89fab428399e,insert coquille structures,Assemble and insert coquille structures using the appropriate hand tools.,['manufacturing of metal structures']
http://data.europa.eu/esco/skill/ee95757e-6d1e-47b6-b9e0-b16512dc25a9,blend beverages,"Create new beverage products that are attractive to the market, interesting to companies, and innovative in the market.","['wine blending', 'alcoholic beverage products', 'beverage products', 'beverages production process']"
http://data.europa.eu/esco/skill/eecbbdd5-5c07-41a4-9486-c0373de7fbab,conduct research on fauna,"Collect and analyse data about animal life in order to discover the basic aspects such as origin, anatomy, and function.",['anatomy of animals']
http://data.europa.eu/esco/skill/eee446ff-f093-4cfe-abc4-cb58c7199f3b,monitor oil blending process,Monitor the blending process of oil. Make adjustments to blending process according to results of tests.,['oil seed process']
http://data.europa.eu/esco/skill/eee58e6d-4587-42f0-b9a0-fe055cfe2044,develop animations,"Design and develop visual animations using creativity and computer skills. Make objects or characters appear lifelike by manipulating light, colour, texture, shadow, and transparency, or manipulating static images to give the illusion of motion.","['graphic design', 'motion graphics', '3D modelling']"
http://data.europa.eu/esco/skill/eeef9d73-f215-40fb-92cc-6498f13fc3f2,create infrared imagery,Use an infrared camera to produce imagery displaying the infrared part of the spectrum.,['infrared sensors']
http://data.europa.eu/esco/skill/ef0527db-0442-4f05-a150-533b410e1cc1,operate railway control panels,"Operate various types of railway control panels such as Individual Function Switch (IFS), One Control Switch (OCS) or Entrance Exit (NX).",['control panel components']
http://data.europa.eu/esco/skill/ef31d34e-039b-4cbb-a175-fdf6ffcae59c,inspect rail flaws,"Monitor the output from various sensors that detect flaws in a railroad track, including laser sensors which scan for discontinuities, microphone sensors, gyroscopes which detect tilt, and others.",['sensors']
http://data.europa.eu/esco/skill/ef49078c-256b-452e-8729-54c0541442c4,inform visitors at tour sites,"Distribute booklets, show audio-visual presentations, give guidance and relevant comments at tour site locations. Explain the history and functionality of tour highlights and respond to questions.",['local area tourism industry']
http://data.europa.eu/esco/skill/ef4a3050-2232-4562-9ecd-bd1d5f22f064,analyse characteristics of food products at reception,"Analyse characteristics, composition, and other properties of food products at reception.",['characteristics of products']
http://data.europa.eu/esco/skill/ef64005d-75bc-4597-8ed6-717edec5e55e,enhance website visibility,"Promote the website to users, business partners and search engines. Optimise the website exposure to search engines, send out emails, determine pricing and policies and conduct marketing actions.",['search engine optimisation']
http://data.europa.eu/esco/skill/ef6cb992-07d1-435b-a150-45d92228db1e,place sanitary equipment,"Place sanitary equipment, such as toilets and sinks. Attach the equipment securely to walls and floors. Install taps and water disposal pipes.",['sanitary technology']
http://data.europa.eu/esco/skill/ef822959-5142-4a45-967f-8cc745ceab38,provide anaesthetics to animals,"Select, administer, and monitor anaesthetics in animals in preparation for surgery.'",['anaesthetics']
http://data.europa.eu/esco/skill/ef983998-fa85-4214-91ba-fb4b2f1e0cd5,control temperature,Measure and adjust temperature of a given space or object.,"['torch temperature for metal processes', 'temperature scales']"
http://data.europa.eu/esco/skill/efa2e311-cea8-4ac3-a9ac-6d4c679715ae,apply measures to prevent snow removal safety hazards,"Use snow removal practices and methods that prevent major hazards such as not working on roofs when possible, assessing the weight of the equipment on a given icy structure, wearing protection equipment and ladders in a safe manner, protect the surrounding areas and people and avoid electrical wirings.",['snow removal safety hazards']
http://data.europa.eu/esco/skill/efaef6b2-1435-436f-94b6-ead3bcf0db9c,provide strategies of differential diagnosis,Use various methods to identify the most approapriate diagnosis among conditions with similar symptoms.,['methods of differential diagnosis']
http://data.europa.eu/esco/skill/efafc59d-a2bc-4f10-b681-edd0053f3de7,decide upon a psychotherapeutic approach,"Make an informed choice about which type of psychotherapeutic intervention to apply when working with patients, according to their needs.",['applied therapeutics related to medicines']
http://data.europa.eu/esco/skill/efb63052-8b3e-4d61-96d6-45279eab1511,ensure food quality,Pay attention to the quality of the food that is served to visitors or customers according to food standards.,"['quality standards', 'quality assurance methodologies']"
http://data.europa.eu/esco/skill/efe93596-c3f4-41d3-b7ee-2e6c1170619a,attend to sophrology clients,"Observe participants` breathing and relaxation techniques, giving feedback, correcting when needed and guaranteeing that sufficient personal attention is provided to each participant in the sophrology session.",['sophrology']
http://data.europa.eu/esco/skill/efe9be37-2433-4b58-95f4-283f2c048104,advise on participation in financial markets,"Consult and provide guidance on the legal changes the company has to undergo in order to participate in the financial market such as writing dividend policies, defining the ownership and structure of the company, and the compliance with the standards set by organisms regulating the market the company is entering to.",['financial markets']
http://data.europa.eu/esco/skill/f022b5ff-8496-4722-a7a3-ef3c072f01f6,perform clinical coding procedures,Match and record correctly the specific illnesses and treatments of a patient by using a clinical codes classification system.,['clinical coding']
http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96,design graphics,Apply a variety of visual techniques in order to design graphic material. Combine graphical elements to communicate concepts and ideas.,"['visual presentation techniques', 'graphic design', 'motion graphics']"
http://data.europa.eu/esco/skill/f08107de-9dc1-47cf-93e0-7e44820b82b7,apply different dehydration processes of fruits and vegetables,"Differentiate and apply different dehydration processes of fruits and vegetables according to product characteristics. The processes include drying, concentration, etc.","['fruit and vegetable products', 'food dehydration processes']"
http://data.europa.eu/esco/skill/f09e70cb-5d8c-4c57-b027-a45127c0bf92,secure sensitive customer's information,Select and apply security measures and regulations related to sensitive customer information with the aim of protecting their privacy.,['information confidentiality']
http://data.europa.eu/esco/skill/f0a393f2-1427-4252-9124-410829e4b510,store pyrotechnical materials,Safely store materials used for pyrotechnical stage effects and the produced trays of pyrotechnics sorting them according to the processing date.,['pyrotechnic articles legislation']
http://data.europa.eu/esco/skill/f0ae209a-e9d7-4437-a2c3-d615d653d620,tend mechanical forging press,"Tend a mechanical forging press, designed for forming hot or cold metal by use of a high energy force mechanically, monitor and operate it, according to regulations.","['mechanical forging press parts', 'cold forging', 'hot forging', 'types of forging press']"
http://data.europa.eu/esco/skill/f0c3839a-e295-42b5-b986-b3960c90c79f,test production input materials,"Test the supplied materials prior to their release into processing, ensuring the results are complying with GMP (Good Manufacturing Practices) and to the suppliers` COA (Certificate of Analysis).",['good manufacturing practices']
http://data.europa.eu/esco/skill/f0c987fc-4d50-4f74-ac5f-4b970c6bd2e9,install concrete pumps,"Position the truck or trailer at the desired location, adjust support legs for stability, attach the hoses to the outlet of the machine, if necessary, or install the robotic arm, and set up the pumps. In the case of electric pumps, connect them to the network. Take different factors into account such as the presence of a slope and the soil bearing capacity.",['types of concrete pumps']
http://data.europa.eu/esco/skill/f0d4e3d4-2fb0-4ee2-bfee-f06416f7097a,lay sewer pipe,"Use the appropriate equipment, such as a hydraulic grappler, to lay sewer pipes into a prepared trench. Coordinate with a co-worker to manoeuvre the pipe so as to fit securely on the previously installed pipe. Push and wiggle the pipe if necessary to create a seal.",['types of piping']
http://data.europa.eu/esco/skill/f0efcb76-6435-42a6-98d2-248445f95f30,sell clocks,"Sell clocks, watches, or related accessories according to the customer's preferences.","['electric clocks', 'mechanical clocks', 'types of watches']"
http://data.europa.eu/esco/skill/f0f2da78-ef60-4653-b2c8-ff0a7a9ea2f8,instruct library users in digital literacy,"Teach library visitors basic computer skills, such as searching digital databases.",['software components libraries']
http://data.europa.eu/esco/skill/f0f7b85f-9941-4824-bb66-7460b43dc575,teach engineering principles,"Instruct students in the theory and practice of engineering elements and principles, more specifically in the design of a system, which includes the testability, maintainability, integrity, functionality, replicability, and cost in relation to design of this product.",['engineering principles']
http://data.europa.eu/esco/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,develop test procedures,"Develop testing protocols to enable a variety of analyses of products, systems, and components.",['test procedures']
http://data.europa.eu/esco/skill/f120ad8f-dab4-4fa5-bbd8-b031d60cbfbf,manage zoo staff,"Manage zoo staff, including zoo keeping staff at all levels and/or veterinarians and/or educators and/or horticulturalists.","['zoo regulations', 'zoo community']"
http://data.europa.eu/esco/skill/f1302b71-c672-4c9a-9491-1b39a20b2c75,carry out security activities with a dog,Using specially trained dogs to search specific areas or surveil properties in order to detect threats or individuals.,['dog behaviour']
http://data.europa.eu/esco/skill/f133e815-4477-428e-9c66-774954b6e39f,harvest timber,"Organise and apply the most appropriate timber harvesting method: clear-cut, shelterwood, seed tree, group selection or single-tree selection.",['timber products']
http://data.europa.eu/esco/skill/f13cae48-a480-44d3-b692-0e77c4dbb519,install heating furnace,Place a furnace which heats air to be distributed around a structure. Connect the furnace to a source of fuel or electricity and connect any air ducts to guide the heated air. Configure the furnace.,"['heating, ventilation, air conditioning and refrigeration parts']"
http://data.europa.eu/esco/skill/f14cfbac-07c5-43de-8b63-51518be99826,design wind turbines,"Design the electrical components and blades used in equipment which generates energy from the wind into electrical power, ensuring that the design is optimised to ensure safe and efficient production of energy.",['types of wind turbines']
http://data.europa.eu/esco/skill/f15b591a-2522-44e4-a4ed-3b3a3e9801eb,store raw milk,Receive and store raw milk under adequate conditions in a silo at a milk reception point in the plant.,['milk production process']
http://data.europa.eu/esco/skill/f16238ba-b135-4fa5-806d-89d513ad35e1,prepare instruments for performance,"Set up, connect, tune and play musical instruments for sound check before rehearsal or live performance.",['instrument performance elements']
http://data.europa.eu/esco/skill/f18bb25a-2e7b-499d-89d6-b5896d047a01,propose leisure activities,Propose appropriate recreational activities based on the targeted public's behaviour and wishes.,['recreation activities']
http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,adapt energy distribution schedules,"Monitor the procedures involved in the distribution of energy in order to assess whether energy supply must be increased or decreased depending on changes in demand, and incorporate these changes into the distribution schedule. Ensure that the changes are complied with.",['energy']
http://data.europa.eu/esco/skill/f19f0cda-73f4-417e-8ec9-c0cacf5e7149,cook meat dishes,"Prepare meat dishes, including poultry and game. The complexity of the dishes depend on the type of meat, the cuts being used and how they are combined with other ingredients in their preparation and cooking.",['meat and meat products']
http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81,analyse production processes for improvement,Analyse production processes leading toward improvement. Analyse in order to reduce production losses and overall manufacturing costs.,['production processes']
http://data.europa.eu/esco/skill/f1d147b0-0de2-462a-8088-8d43c6f621fb,maintain barrels,"Replace damaged pieces such as rotten planks, barrelheads, and fittings.",['manufacture of wooden barrels']
http://data.europa.eu/esco/skill/f1d87808-9a9d-4d21-864c-41a73a98cda2,tend upsetting machine,"Tend an upsetting machine such as a crank press, designed for forming hot or cold metal by use of a high energy force and split dies, monitor and operate it, according to regulations.","['upsetting machine parts', 'types of upsetting machines']"
http://data.europa.eu/esco/skill/f1e1057f-c441-4e76-9721-786821cf5ef6,make decisions regarding livestock management,Decide on various aspects in providing technical support for livestock management. Gather information on work practices regarding the breeding and productivity of livestock.,['livestock']
http://data.europa.eu/esco/skill/f1e122e5-24a8-44c0-bf3f-90044e72370c,operate plasma cutting torch,"Use a plasma cutting torch, which forces a narrow stream of plasma through a nozzle to melt metal, and a gas jet to blow the molten metal away.",['plasma torches']
http://data.europa.eu/esco/skill/f22cfa92-9336-4205-a691-4d5290701463,perform endoscopy,Carry out endoscopy using an endoscope to examine the interior of a hollow organ or cavity of a patient.,['endoscopy']
http://data.europa.eu/esco/skill/f22dd07b-cb0f-4b18-ba54-d922dfaa8c14,use CAD for lasts,"Be able to digitise and scan the lasts. Work with various 2D and 3D CAD systems and use the software to adopt and transform the shape of the lasts according to dimensional requirements of the customer. Making 2D templates for controlling the shape of the new last. Produce technical drawing and prepare technical specification sheets for manufacturing. Grade the last. Export the files of the virtual model to 3D printers, CAM or CNC systems.",['CAD software']
http://data.europa.eu/esco/skill/f23ced50-862a-49d8-b7f6-a5c4bd6b49af,prepare survey report,Gather the analysed data from the survey and write a detailed report on the outcome of the survey.,['survey techniques']
http://data.europa.eu/esco/skill/f26f7a48-c0de-4f86-b319-ef1770350d66,monitor fermentation,"Supervise and control fermentation. Monitor the settling of juice and the fermentation of raw material. Control the progress of the fermentation process to meet specifications. Measure, test and interpret fermentation process and quality data according to specification.","['fermentation process of tobacco leaves', 'production scale fermentation', 'wine fermentation process', 'yeast fermentation principles', 'fermentation processes of food']"
http://data.europa.eu/esco/skill/f2711363-fced-40af-837e-5cea0c7f0604,advise on animal welfare,"Prepare and provide information to individuals or groups of people on how to promote the health and well-being of animals, and how risks to animal health and welfare may be reduced. Provide recommendations for corrective actions.","['signs of animal illness', 'animal welfare legislation', 'animal welfare']"
http://data.europa.eu/esco/skill/f2741507-c5f7-45b6-8bcd-8d0d27650d68,explain characteristics of computer peripheral equipment,"Explain to customers the features of computers and peripheral computer equipment; inform customers on memory capacity, processing speed, data input, performance, etc.",['computer equipment']
http://data.europa.eu/esco/skill/f27bc0b0-5270-4467-9ea8-d6e8c2dbd9dc,inspect roofs,"Inspect the condition of an existing roof. Check the state of the weight-bearing structure, roof covering, insulation, and accessibility. Take into account the intended purpose of the roof, including any accessories to be installed.",['roofing techniques']
http://data.europa.eu/esco/skill/f2836f4d-e797-49fe-94ec-c237c84df76d,evaluate textile characteristics,Evaluate textiles and their properties in order to manufacture products in conformity with specifications.,['characteristics of products']
http://data.europa.eu/esco/skill/f2839e69-8a96-4981-908e-01754890f82c,customize diets to animals,"Formulate diets and rations to maximise animal growth, reproduction, health, and/or performance.",['prepared animal feeds']
http://data.europa.eu/esco/skill/f28617ad-afdd-4041-814c-216153a38998,analyse software specifications,"Assess the specifications of a software product or system to be developed by identifying functional and non-functional requirements, constraints and possible sets of use cases which illustrate interactions between the software and its users.",['ICT software specifications']
http://data.europa.eu/esco/skill/f28c3e9b-8666-48d4-a5e4-542ac193879b,advise on social security benefits,"Advise citizens on government-regulated benefits they are eligible for, such as unemployment benefits, family benefits, and other social security benefits.","['government social security programmes', 'social security law']"
http://data.europa.eu/esco/skill/f28e74ac-ab8b-4f15-9bdd-8bb5c220e9ad,operate pneumatic conveyor chutes,Use air-conveyor chutes to transfer products or mixtures from containers to storage tanks.,['pneumatics']
http://data.europa.eu/esco/skill/f298831b-9eb5-4d26-b4e4-7efd04f3cf57,monitor bond market,Observe and analyse the bond or debt market and its trends on a daily basis to gather up-to-date information in order to develop investment strategies.,['financial markets']
http://data.europa.eu/esco/skill/f2a34d6b-131a-4b8f-a110-898b9c91d18f,forecast economic trends,Gather and analyse economic data in order to predict economic trends and events.,['economics']
http://data.europa.eu/esco/skill/f2c63b7a-ed6c-4890-9f8c-7685d172624c,implement corporate governance,"Apply a set of principles and mechanisms by which an organisation is managed and directed, set procedures of information, control flow and decision making, distribute rights and responsibilities among departments and individuals, set corporate objectives and monitor and evaluate actions and results.",['corporate law']
http://data.europa.eu/esco/skill/f2ce1560-2a29-41e9-b81b-bbe1554202d8,apply pre-stitching techniques,"Apply pre-stitching techniques to footwear and leather goods in order to reduce thickness, to reinforce, to mark the pieces, to decorate or to reinforce their edges or surfaces. Be able to operate various machinery for splitting, skiving, folding, stitch marking, stamping, press punching, perforating, embossing, gluing, uppers pre-forming, crimping etc. Be able to adjust the working parameters of the machinery.","['pre-stitching processes and techniques for footwear and leather goods', 'footwear stitching techniques']"
http://data.europa.eu/esco/skill/f2df64d4-1dd2-47d4-b96c-d553f2523933,conduct chemical testing on basic metals,Perform examinations and tests on all kinds of metals in order to ensure high quality and chemical resistance.,"['chemical technologies in metal manufacture', 'basic chemicals']"
http://data.europa.eu/esco/skill/f2f2cd3b-6afd-482e-80af-5823250ef0b8,cooperate at inter-professional level,Cooperate with people in other sectors in relation to social service work.,"['inter-professional communication in the psychosocial field', 'multi-professional cooperation in health care']"
http://data.europa.eu/esco/skill/f2f9934c-b462-43e1-9172-432cf1904c8c,operate wood sawing equipment,Operate various machinery and equipment to cut wood in different sizes and shapes.,['types of crosscut saws']
http://data.europa.eu/esco/skill/f30a7ea4-77dd-452c-8a2d-b06c12606a7f,operate soldering equipment,"Use soldering equipment to melt and join together pieces of metal or steel, such as a soldering gun, soldering torch, gas-powered iron, and others.",['soldering techniques']
http://data.europa.eu/esco/skill/f31bc8df-aa92-4371-a2b4-18215fcb9700,ride horses,"Ride horses, and pay attention to ensuring the safety of the horse and rider, and applying proper horseback riding techniques",['safe horseback riding principles']
http://data.europa.eu/esco/skill/f31ca02e-5ad1-41dc-aed2-5a9a6db96bd2,adjust temperature gauges,Operate temperature gauges to maintain food and drink items at appropriate temperatures.,['temperature scales']
http://data.europa.eu/esco/skill/f3290909-1730-43bf-9bb0-03cfee12ee15,conduct pregnancy massages,Perform massages for pregnant women to sooth the discomfort as well as making the labour process easier.,"['pregnancy', 'therapeutic massage']"
http://data.europa.eu/esco/skill/f32a00ba-39af-4914-8504-434ed2a2fa6c,plan tiling,Plan the position of the tiling on the surface. Mark straight and flush lines to determine the position of the tiles. Decide on the spacing between the tiles. ,['types of tile adhesive']
http://data.europa.eu/esco/skill/f334a048-ad2a-40f5-b5dc-a9a846c38623,monitor military equipment use,"Monitor the use by military staff of specific military equipment to ensure that no unauthorised personnel gains access to specific types of equipment, that everyone handles the equipment according to regulations, and that it is only used in appropriate circumstances.",['military weaponry']
http://data.europa.eu/esco/skill/f33b0ef2-7fe1-4ac1-96c4-36a1bff1771b,select filler metal,"Select optimal metal used for metal joining purposes, such as zinc, lead or copper metals, specifically for welding, soldering or brazing practices.","['metal and metal ore products', 'types of metal']"
http://data.europa.eu/esco/skill/f34dddee-e64b-45de-b1f8-9bef375689dc,correspond with licence applicants,"Correspond with individuals or organisations who requested a specific licence in order to investigate the case and gather more information, to offer advice, inform them of further steps which need to be taken, or to inform them of the decision made in the evaluation of the application.",['licences regulation']
http://data.europa.eu/esco/skill/f351292a-db64-4b8b-8029-5687290bddc1,investigate soil stability,"Collect soil samples from the railway site, using bores and test pits in order to determine ground stress capability and stability.","['soil mechanics', 'soil science']"
http://data.europa.eu/esco/skill/f35f83b7-ee52-4904-a9c1-94b8507635c6,direct airport subcontractors,"Direct the work of consulting architects, engineers and related subcontractors. Establish project schedules and cost estimates, and communicate developments to senior management.","['airport planning', 'geological factors in airport construction']"
http://data.europa.eu/esco/skill/f371606f-9b45-4340-9e92-ebd91d14ab29,maintain inventory of tools,Keep an inventory of tools utilised in the provision of services. Ensure that tool sets remain complete and suitable for use.,['manufacturing of tools']
http://data.europa.eu/esco/skill/f3805809-9882-4bc5-bce1-b44040758b64,climb trees,Ascend and descend from trees in a safely manner.,['climbing equipment']
http://data.europa.eu/esco/skill/f3be7a2c-c91d-4ae9-86f5-778dd3497309,inspect toys and games for damage,Identify damage and cracks in games and toys in the store. Take appropriate actions to remedy.,['toys and games industry']
http://data.europa.eu/esco/skill/f3c38c0f-eef5-443f-be68-14d74eaa695b,prioritise emergencies,Determine the level of risk of an emergency situation and balance the dispatch of ambulances to emergency situations accordingly.',['emergency cases']
http://data.europa.eu/esco/skill/f3e7f152-27f1-4f29-a0d6-40619927df88,repair orthopedic goods,"Replace and repair orthopaedic material such as prostheses, technical supports and rehabilitation aids.",['types of orthopedic supplies']
http://data.europa.eu/esco/skill/f40ab382-0a5d-4ade-af36-106c85ec7353,support blood transfusion services,Support blood transfusions and transplants through blood grouping and matching.,['blood transfusion']
http://data.europa.eu/esco/skill/f40da95c-febe-406c-96aa-2d6d9c09a0a3,convert different audiovisual formats,Use specialised software to convert data from one audio and/or video format to another.,['types of audiovisual formats']
http://data.europa.eu/esco/skill/f410f486-96d4-418c-a6ea-32093adbce76,use abrasive wheel,Use the specific abrasive wheel or the step in the finishing process according to the type of stone or workpiece.,"['abrasive blasting processes', 'blasting abrasives', 'abrasive machining processes']"
http://data.europa.eu/esco/skill/f41d4cd2-58ed-4ad6-b9c1-a5175c88d392,manage facilities services,"Handle a range of services such as catering, cleaning, maintenance or security, according to the priorities and needs of the client. Manage all contractors that deliver facilities management services and ensure they are delivered on time and according to the highest quality standards.",['facilities management in the organisation']
http://data.europa.eu/esco/skill/f4471c04-3c13-4e42-a828-f1877841825d,monitor stationary rail sensors,"Monitor a variety of sensors, such as heat sensors and wheel impact load sensors, that detect flaws in railway and train operations. Check the output from the sensors from a distance or visit the location.",['sensors']
http://data.europa.eu/esco/skill/f46220aa-ad70-4c18-99dc-cb978f2850d2,calculate exposure to radiation,"Calculate radiation data about procedures, such as length and intensity of exposure.",['radiation effects on human body']
http://data.europa.eu/esco/skill/f464be1f-4bb2-4501-a7d2-3ff74daca3bd,test lift operation,Test all features of a lift to ensure proper and efficient functioning.,['types of lifts']
http://data.europa.eu/esco/skill/f4801e7a-c448-4fe8-b9d7-2d30666e04ce,analyse the training market,"Analyse the market in the training industry in terms of its attractiveness taking market growth rate, trends, size and other elements into account.",['market participants']
http://data.europa.eu/esco/skill/f4a447b1-60a4-4ecd-bd93-43b6cf4530b1,sell vehicles,"Sell new or second-hand cars, independently or based on a dealership contract with a car manufacturer.",['types of vehicles']
http://data.europa.eu/esco/skill/f4b4accf-11b2-45bc-b47d-95f7cf9c569c,operate turf management equipment,"Operate turf management equipment like hedge cutters, mowers and strimmers.",['turf management']
http://data.europa.eu/esco/skill/f4cb64be-4215-4dbf-8649-70ae33228802,analyse issues,"Examine social, economic or political aspects in order to deliver a report or briefing.",['challenging issues in the textile industry']
http://data.europa.eu/esco/skill/f4cd5ece-c0e2-42d7-83ef-2008fe0d7cb6,operate flexographic printing machine,Prepare and adjust all units of flexographic web presses and tend the development line.,"['wide web flexographic printing press', 'maintenance of printing machines', 'narrow web flexographic printing press']"
http://data.europa.eu/esco/skill/f4e02d83-0a70-4195-b84c-989040fab081,assemble automotive batteries,"Manufacture batteries for motor vehicles by using hand tools, power tools or automated machines. Read and understand blueprints and technical plans to comprehend specifications and requirements.","['battery fluids', 'battery chemistry']"
http://data.europa.eu/esco/skill/f509c7cb-ec40-49b8-a2eb-c3bc35934bbc,maintain museum records,Keep museum records current and in conformity with museum standards.,['museum databases']
http://data.europa.eu/esco/skill/f5122357-c3f7-4f3e-b0cc-25173199d554,teach communication methods,"Select augmentative or alternative communication methods for patients, such as automated devices and sign language, and instruct patients how to use them. Teach patients with little or no capability for speech how to make sounds, improve their voices, or increase their language skills, enabling them to communicate more effectively.",['pedagogy']
http://data.europa.eu/esco/skill/f5426502-4264-4c0d-a24d-9f760cc24683,analyse milled grains,Analyse the density of milled grains according the requirements and product specifications. Apply milling time according to the required fineness of the grains.,"['grain-for-beverages milling process', 'mill operations']"
http://data.europa.eu/esco/skill/f545afd5-dc9d-43f5-86b6-65486f1f3bf7,follow directions of on-site director,Follow the instructions of the director when covering events on location.,['familiarise with personal directing styles']
http://data.europa.eu/esco/skill/f5584cdb-fded-4dfe-b246-ef06f442d3a7,advise on preparation of diet food,"Formulate and supervise nutrition schemes to meet special dietary needs, such as low-fat or low-cholesterol diets, or gluten free.",['composition of diets']
http://data.europa.eu/esco/skill/f5652e8e-7e25-4f3a-bd31-509c8406213f,supervise accounting operations,"Coordinate, commission, and monitor operations in accounting departments in order to ensure the accurate record and eventual reporting of the financial operations of the company.",['accounting']
http://data.europa.eu/esco/skill/f5798f9c-42a3-4a54-b4c2-ec33a2ddd863,monitor vehicle repairs,Schedule and oversee activities of care and repair for vehicles.,['maintenance operations']
http://data.europa.eu/esco/skill/f5ac9226-0ace-4d34-a1c3-7b3845834a98,maintain ICT server,"Diagnose and eliminate hardware faults via repair or replacement. Take preventive measures, review performance, update software, review accessibility.",['proxy servers']
http://data.europa.eu/esco/skill/f5afbe94-c8e6-492d-9b9d-8349a417f92e,detect financial crime,"Examine, investigate, and notice possible financial crimes such as money laundering or tax evasion observable in financial reports and accounts of companies.",['fraud detection']
http://data.europa.eu/esco/skill/f5b228a8-869c-4cfb-b5f6-daef86f395ef,teach dentistry,"Instruct students in the theory and practice of dentistry, and more specifically in topics such as dental anatomy, oral surgery, orthodontics, and anaesthetics.","['dentistry science', 'clinical disciplines in dentistry', 'anaesthetics']"
http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85,operate 3D computer graphics software,"Use graphical ICT tools, such as Autodesk Maya, Blender which enable digital editing, modelling, rendering and composition of graphics. These tools are based in mathematical representation of three-dimensional objects.","['graphic design', 'motion graphics']"
http://data.europa.eu/esco/skill/f5cae5fa-a2ee-4e76-acab-9191cbdaab25,develop a health and safety prevention plan for road transport,Develop a prevention plan to avoid potential risks for health and safety from occurring.,['assessment of risks and threats']
http://data.europa.eu/esco/skill/f5dce36f-8ffc-4eaf-841b-cfd9ab72ccfe,work safely with stage weapons,"Take necessary precautions while preparing, transporting, storing, training and operating stage weapons (stabbing weapons, shooting weapons, etc).",['work with respect for own safety']
http://data.europa.eu/esco/skill/f5de9360-de44-418f-81da-d0350dbc86a2,monitor milk production deviations,Monitoring milk production processes for deviations and non-conformance.,['milk production process']
http://data.europa.eu/esco/skill/f5eae448-0e52-4550-b982-9ff108c2ef55,advise on historical context,"Advise on the historical context of a production, including historical facts, and contemporary styles.",['historic architecture']
http://data.europa.eu/esco/skill/f5ebfa1f-016a-4edf-850c-a850f06acbfe,tune keyboard music instruments,"Tune any parts of keyboard musical instruments that are off-key, by using various tuning techniques.","['musical instruments', 'tuning techniques']"
http://data.europa.eu/esco/skill/f5eed756-2883-46fe-8990-729100cc3e4b,design make-up effects,Develop and apply special make-up including effects.,['make-up techniques']
http://data.europa.eu/esco/skill/f5f53b80-29b5-4a7e-b876-803d8a07f60a,design press kit for media,Draft promotional materials to be distributed among members of the media for promotional purposes.,['types of media']
